"","all.common","cd4_common.avg","cd22_common.avg","moto_common.avg","glia_common.avg"
"60","ENSMUSG00000043716",0.552799135274739,27.1536594967645,88.4352380592843,190.505768933177
"61","ENSMUSG00000064368",0.552799135274739,80.8698506456583,13.336704483248,40.4705158344174
"62","ENSMUSG00000049517",0.552799135274739,44.8636981022533,5.13780363498744,162.528929949415
"63","ENSMUSG00000037926",0.552799135274739,59.7504809496592,17.2780481575713,62.5335742360098
"64","ENSMUSG00000021998",0.552799135274739,5.0130383166628,17.3261825119213,7.39425745666146
"65","ENSMUSG00000025261",0.552799135274739,7.94638500638296,198.019757414855,3.73841127802962
"66","ENSMUSG00000028581",0.552799135274739,12.3167689946589,131.593505730657,6.20380663030738
"67","ENSMUSG00000028649",0.552799135274739,11.7187477262207,64.0014817631788,13.7708860841614
"68","ENSMUSG00000061477",0.737065513699652,3.648129543306,3.07929288644281,8.20354979979863
"69","ENSMUSG00000079523",0.737065513699652,10.4885710726149,1.53749555483508,20.5012211758345
"70","ENSMUSG00000059070",0.737065513699652,3906.16340250934,217.866609979573,104.0308478279
"71","ENSMUSG00000029826",0.737065513699652,2.22563028643477,2413.26074787488,4.01151594621545
"72","ENSMUSG00000005610",0.737065513699652,4.58326443120813,3.85440645090521,6.84545976567061
"73","ENSMUSG00000028081",0.737065513699652,4.50319062913775,15.5958020272296,10.5620580272442
"74","ENSMUSG00000024608",0.737065513699652,10.221136629639,111.077226673574,72.5165632833263
"75","ENSMUSG00000030067",0.737065513699652,2.80597190800231,2.33734433574026,4.92217478578429
"76","ENSMUSG00000071415",0.737065513699652,2.56979730599209,27.5235429901376,11.8182951627987
"77","ENSMUSG00000041642",0.737065513699652,5.49135935847757,1.07859548998669,5.0956633421247
"78","ENSMUSG00000044533",0.737065513699652,15.0214571950297,7.08812891059308,5.75188159885212
"79","ENSMUSG00000066036",0.737065513699652,3.18515429293826,33.4493655199054,6.56228091968878
"80","ENSMUSG00000020009",0.737065513699652,104.395092695534,140.943578098531,33.4521727426376
"81","ENSMUSG00000028381",0.737065513699652,15.2597794521275,109.056182715561,3.02845207745072
"82","ENSMUSG00000045962",0.737065513699652,61.7990228649311,491.11201004831,194.264624422492
"83","ENSMUSG00000025362",0.737065513699652,4.1346001870438,4.86981136783757,4.83858306283605
"84","ENSMUSG00000018209",0.737065513699652,15.4166092732136,3.49311117329242,4.77151728393256
"85","ENSMUSG00000037563",0.737065513699652,3.30381896543507,50.7361909872502,4.15995043582767
"86","ENSMUSG00000030655",0.737065513699652,5.54503316244918,1.86768982896023,33.3545945734106
"87","ENSMUSG00000000078",0.737065513699652,3.51208730728947,5.54740702317851,5.66723609163469
"88","ENSMUSG00000006005",0.737065513699652,20.9403148011048,10.8095277940024,22.1553457608117
"89","ENSMUSG00000009687",0.737065513699652,4.43720226862666,38.050196054514,9.82994296099517
"90","ENSMUSG00000024661",0.737065513699652,30.1968270426343,13.7075918804852,275.828080773861
"91","ENSMUSG00000031453",0.737065513699652,5.90684825053812,159.119079824243,7.88754965679144
