MsgCount,HexIdent,Date,Time,Lat,Long,Callsign,Altitude,Speed,Track,Vertica                                                                                                                l
13031,424549,,,54.95520,36.83241,SBI870  ,19525,415,49,-2432
13045,424549,,,54.95627,36.83465,SBI870  ,19500,415,49,-2432
13053,424549,,,54.95738,36.83691,SBI870  ,19450,415,49,-2432
13059,424549,,,54.95813,36.83849,SBI870  ,19425,415,49,-2368
13062,424549,,,54.95939,36.84099,SBI870  ,19400,415,49,-2368
13066,424549,,,54.96060,36.84348,SBI870  ,19350,414,49,-2368
13069,424549,,,54.96121,36.84475,SBI870  ,19325,414,49,-2368
13075,424549,,,54.96172,36.84580,SBI870  ,19325,414,49,-2304
13080,424549,,,54.96222,36.84677,SBI870  ,19300,414,49,-2304
13092,424549,,,54.96419,36.85081,SBI870  ,19250,413,49,-2304
13094,424549,,,54.96479,36.85206,SBI870  ,19225,413,49,-2304
13099,424549,,,54.96604,36.85464,SBI870  ,19175,413,49,-2304
13105,424549,,,54.96679,36.85613,SBI870  ,19150,413,49,-2304
13116,424549,,,54.96739,36.85735,SBI870  ,19150,413,49,-2304
13119,424549,,,54.96800,36.85863,SBI870  ,19125,412,49,-2304
13121,424549,,,54.96851,36.85963,SBI870  ,19100,412,49,-2304
13123,424549,,,54.96909,36.86091,SBI870  ,19075,412,49,-2304
13127,424549,,,54.96959,36.86196,SBI870  ,19050,412,49,-2368
13131,424549,,,54.97032,36.86341,SBI870  ,19025,412,49,-2368
13139,424549,,,54.97083,36.86446,SBI870  ,19025,412,49,-2432
13143,424549,,,54.97156,36.86592,SBI870  ,19000,412,49,-2432
13148,424549,,,54.97219,36.86720,SBI870  ,18975,412,49,-2432
13151,424549,,,54.97265,36.86820,SBI870  ,18950,412,49,-2432
13155,424549,,,54.97325,36.86947,SBI870  ,18925,412,49,-2432
13159,424549,,,54.97403,36.87101,SBI870  ,18900,412,49,-2688
13165,424549,,,54.97476,36.87246,SBI870  ,18875,412,49,-2688
13171,424549,,,54.97535,36.87378,SBI870  ,18850,411,49,-2816
13174,424549,,,54.97587,36.87478,SBI870  ,18825,411,49,-2816
13181,424549,,,54.97696,36.87698,SBI870  ,18775,412,49,-2880
13184,424549,,,54.97746,36.87803,SBI870  ,18750,411,49,-2944
13193,424549,,,54.97805,36.87927,SBI870  ,18725,411,49,-2944
13202,424549,,,54.97880,36.88077,SBI870  ,18700,411,49,-2944
13208,424549,,,54.98001,36.88327,SBI870  ,18650,411,49,-3072
13211,424549,,,54.98052,36.88427,SBI870  ,18625,411,49,-3072
13214,424549,,,54.98112,36.88555,SBI870  ,18600,411,49,-3072
13224,424549,,,54.98224,36.88785,SBI870  ,18550,411,49,-3072
13232,424549,,,54.98420,36.89184,SBI870  ,18450,412,49,-3136
13240,424549,,,54.98490,36.89334,SBI870  ,18425,412,49,-3136
13247,424549,,,54.98564,36.89492,SBI870  ,18400,412,49,-3136
13250,424549,,,54.98615,36.89592,SBI870  ,18375,412,49,-3136
13254,424549,,,54.98690,36.89742,SBI870  ,18350,412,49,-3072
13262,424549,,,54.98749,36.89863,SBI870  ,18325,412,49,-3008
13266,424549,,,54.98822,36.90017,SBI870  ,18300,412,49,-3008
13276,424549,,,54.98932,36.90249,SBI870  ,18250,412,49,-3008
13281,424549,,,54.99042,36.90469,SBI870  ,18200,413,49,-3008
13294,424549,,,54.99165,36.90728,SBI870  ,18150,413,49,-2944
13303,424549,,,54.99225,36.90849,SBI870  ,18125,413,49,-2880
13305,424549,,,54.99289,36.90978,SBI870  ,18100,413,49,-2880
13315,424549,,,54.99351,36.91107,SBI870  ,18075,413,49,-2880
13330,424549,,,54.99609,36.91632,SBI870  ,17975,413,49,-2816
13335,424549,,,54.99728,36.91891,SBI870  ,17925,413,49,-2688
13336,424549,,,54.99779,36.91988,SBI870  ,17925,413,49,-2688
13345,424549,,,54.99914,36.92272,SBI870  ,17875,413,49,-2624
13359,424549,,,55.00099,36.92650,SBI870  ,17800,413,49,-2496
13363,424549,,,55.00172,36.92796,SBI870  ,17775,413,49,-2496
13378,424549,,,55.00501,36.93479,SBI870  ,17675,413,49,-2368
13390,424549,,,55.00685,36.93862,SBI870  ,17625,413,49,-2240
13395,424549,,,55.00747,36.93986,SBI870  ,17600,413,49,-2240
13399,424549,,,55.00809,36.94112,SBI870  ,17575,413,49,-2240
13403,424549,,,55.00868,36.94236,SBI870  ,17575,411,49,-2240
13406,424549,,,55.00920,36.94344,SBI870  ,17550,411,49,-2240
13413,424549,,,55.01051,36.94621,SBI870  ,17500,411,49,-2240
13418,424549,,,55.01102,36.94718,SBI870  ,17500,411,49,-2240
13461,424549,,,55.01102,36.94718,SBI870  ,16800,408,49,-2240
13470,424549,,,55.01102,36.94718,SBI870  ,16750,408,49,-2304
13474,424549,,,55.03396,36.99463,SBI870  ,16725,408,49,-2368
13492,424549,,,55.03528,36.99735,SBI870  ,16675,408,49,-2496
13502,424549,,,55.03601,36.99888,SBI870  ,16650,408,49,-2496
13503,424549,,,55.03651,36.99985,SBI870  ,16625,408,49,-2496
13506,424549,,,55.03697,37.00090,SBI870  ,16600,408,49,-2496
13523,424549,,,55.03894,37.00486,SBI870  ,16525,408,49,-2752
13532,424549,,,55.03940,37.00591,SBI870  ,16525,408,49,-2752
13541,424549,,,55.04076,37.00861,SBI870  ,16450,408,49,-2816
13545,424549,,,55.04122,37.00961,SBI870  ,16450,408,49,-2880
13552,424549,,,55.04182,37.01092,SBI870  ,16425,408,49,-2880
13565,424549,,,55.04318,37.01361,SBI870  ,16350,408,49,-2880
13568,424549,,,55.04379,37.01488,SBI870  ,16325,408,49,-2880
13586,424549,,,55.04572,37.01892,SBI870  ,16250,408,49,-2880
13590,424549,,,55.04635,37.02018,SBI870  ,16225,408,49,-2880
13593,424549,,,55.04681,37.02118,SBI870  ,16225,408,49,-2880
13600,424549,,,55.04756,37.02268,SBI870  ,16200,408,49,-2880
13610,424549,,,55.04802,37.02368,SBI870  ,16175,408,49,-2880
13622,424549,,,55.04877,37.02517,SBI870  ,16150,408,49,-2880
13626,14FA34,,,55.30895,36.87486,TUP6506 ,6850,256,70,-1088
13630,424549,,,55.04923,37.02617,SBI870  ,16125,408,49,-2752
13641,424549,,,55.05095,37.02967,SBI870  ,16075,408,49,-2752
13646,424549,,,55.05216,37.03217,SBI870  ,16025,408,49,-2752
13658,424549,,,55.05615,37.04041,SBI870  ,15875,408,49,-2624
13664,424549,,,55.05724,37.04265,SBI870  ,15850,409,49,-2496
13675,424549,,,55.05931,37.04695,SBI870  ,15775,409,49,-2496
13681,424549,,,55.06040,37.04923,SBI870  ,15725,408,49,-2432
13687,424549,,,55.06231,37.05322,SBI870  ,15675,408,49,-2304
13693,424549,,,55.06293,37.05446,SBI870  ,15650,408,49,-2304
13705,424549,,,55.06473,37.05822,SBI870  ,15600,408,49,-2240
13716,424549,,,55.06646,37.06171,SBI870  ,15550,408,49,-2240
13719,424549,,,55.06692,37.06271,SBI870  ,15525,408,49,-2240
13735,14FA34,,,55.30895,36.87486,TUP6506 ,6275,259,66,-1344
13737,14FA34,,,55.30895,36.87486,TUP6506 ,6250,260,65,-1344
13740,14FA34,,,55.32129,36.93151,TUP6506 ,6225,260,65,-1344
13747,14FA34,,,55.32184,36.93329,TUP6506 ,6200,260,60,-1408
13762,14FA34,,,55.32509,36.94137,TUP6506 ,6100,261,54,-1216
13777,14FA34,,,55.32920,36.94852,TUP6506 ,6025,260,45,-896
13779,14FA34,,,55.33022,36.94993,TUP6506 ,6000,259,38,-832
13784,14FA34,,,55.33111,36.95110,TUP6506 ,6000,259,38,-832
13787,14FA34,,,55.33214,36.95235,TUP6506 ,5975,259,38,-832
13790,14FA34,,,55.33296,36.95316,TUP6506 ,5975,257,32,-832
13798,14FA34,,,55.33609,36.95609,TUP6506 ,5925,256,26,-832
13800,14FA34,,,55.33708,36.95712,TUP6506 ,5925,256,26,-832
13868,4248F2,,,55.44483,37.71452,SDM6567 ,37025,444,170,128
13883,4248F2,,,55.44483,37.71452,SDM6567 ,37025,444,170,64
13890,4248F2,,,55.44483,37.71452,SDM6567 ,37025,444,170,64
13905,4248F2,,,55.43492,37.71756,SDM6567 ,37025,444,170,64
13906,4248F2,,,55.43413,37.71781,SDM6567 ,37025,444,170,64
13912,4248F2,,,55.42845,37.71954,SDM6567 ,37025,444,169,0
13987,780A36,,,54.65625,37.06803,CPA238  ,33000,487,107,0
13988,780A36,,,54.65503,37.07461,CPA238  ,33000,487,107,0
13999,780A36,,,54.65368,37.08202,CPA238  ,33000,487,107,0
14005,780A36,,,54.65300,37.08564,CPA238  ,33000,487,107,0
14017,780A36,,,54.65108,37.09598,CPA238  ,33000,486,107,0
14036,780A36,,,54.64838,37.11069,CPA238  ,33000,486,107,0
14047,780A36,,,54.64755,37.11513,CPA238  ,33000,486,107,0
14050,43BE87,,,55.33320,37.37782,AFL1172 ,18625,378,152,1728
14053,43BE87,,,55.33182,37.37904,AFL1172 ,18650,378,152,1728
14060,780A36,,,54.64755,37.11513,CPA238  ,33000,486,107,0
14061,43BE87,,,55.33054,37.38017,AFL1172 ,18675,378,152,1728
14066,43BE87,,,55.32882,37.38173,AFL1172 ,18700,378,152,1728
14077,780A36,,,54.64413,37.13346,CPA238  ,33000,486,107,0
14085,43BE87,,,55.32426,37.38583,AFL1172 ,18800,378,152,1856
14088,43BE87,,,55.32259,37.38731,AFL1172 ,18825,378,152,1856
14094,43BE87,,,55.32129,37.38849,AFL1172 ,18850,379,152,1856
14095,780A36,,,54.64211,37.14453,CPA238  ,33000,486,107,0
14121,780A36,,,54.64211,37.14453,CPA238  ,33000,486,107,0
14125,780A36,,,54.64211,37.14453,CPA238  ,33000,486,107,0
14128,780A36,,,54.64211,37.14453,CPA238  ,33000,486,107,0
14141,780A36,,,54.64211,37.14453,CPA238  ,33000,485,107,0
14145,780A36,,,54.64211,37.14453,CPA238  ,33000,485,107,0
14155,43BE87,,,55.32129,37.38849,AFL1172 ,19675,379,152,1792
14160,780A36,,,54.62118,37.25672,CPA238  ,33000,485,107,0
14162,780A36,,,54.61825,37.27120,CPA238  ,33000,485,107,0
14164,780A36,,,54.61825,37.27120,CPA238  ,33000,485,107,0
14165,43BE87,,,55.32129,37.38849,AFL1172 ,19900,379,152,1792
14176,43BE87,,,55.32129,37.38849,AFL1172 ,20650,384,152,1856
14177,43BE87,,,55.32129,37.38849,AFL1172 ,20800,384,152,1856
14182,43BE87,,,55.20090,37.49585,AFL1172 ,20925,391,152,1472
14186,43BE87,,,55.19637,37.49981,AFL1172 ,21000,392,153,1600
14188,43BE87,,,55.19503,37.50108,AFL1172 ,21025,392,153,1600
14260,4242F1,,,55.33408,37.32131,AFL512  ,19025,380,151,1280
14268,4242F1,,,55.33069,37.32455,AFL512  ,19075,381,151,1344
14271,4242F1,,,55.32882,37.32630,AFL512  ,19100,381,151,1344
14281,4242F1,,,55.32575,37.32930,AFL512  ,19150,382,151,1536
14289,4242F1,,,55.32417,37.33074,AFL512  ,19200,382,151,1536
14293,4242F1,,,55.32266,37.33219,AFL512  ,19225,382,151,1536
14297,4242F1,,,55.32110,37.33371,AFL512  ,19250,382,151,1536
14304,4242F1,,,55.31955,37.33518,AFL512  ,19275,383,151,1664
14310,4242F1,,,55.31798,37.33670,AFL512  ,19300,383,151,1664
14318,4242F1,,,55.31305,37.34140,AFL512  ,19400,383,151,1728
14326,4242F1,,,55.30994,37.34439,AFL512  ,19450,383,151,1728
14335,4242F1,,,55.30994,37.34439,AFL512  ,20050,388,151,1280
14338,4242F1,,,55.30994,37.34439,AFL512  ,20275,389,151,1280
14339,4242F1,,,55.25513,37.39646,AFL512  ,20300,389,151,1280
14346,4245AD,,,54.71489,36.61826,SVR7042 ,23500,,,
14356,4242F1,,,55.25513,37.39646,AFL512  ,20950,393,151,1600
14362,4242F1,,,55.25513,37.39646,AFL512  ,21075,394,151,1600
14366,4242F1,,,55.25513,37.39646,AFL512  ,21175,394,151,1600
14367,4242F1,,,55.20039,37.44831,AFL512  ,21175,394,151,1600
14370,4242F1,,,55.19879,37.44981,AFL512  ,21200,394,151,1600
14374,4242F1,,,55.19238,37.45589,AFL512  ,21275,394,151,1600
14385,4245AD,,,54.71489,36.61826,SVR7042 ,21450,,,
14388,4245AD,,,54.83199,36.84354,SVR7042 ,21425,380,37,-2112
14393,4245AD,,,54.83377,36.84596,SVR7042 ,21375,380,37,-2112
14395,4245AD,,,54.83463,36.84715,SVR7042 ,21350,380,37,-2112
14397,4245AD,,,54.83518,36.84789,SVR7042 ,21350,380,37,-2112
14408,4245AD,,,54.83905,36.85314,SVR7042 ,21250,379,38,-2112
14410,4245AD,,,54.84050,36.85509,SVR7042 ,21200,379,38,-2112
14413,4245AD,,,54.84700,36.86390,SVR7042 ,21025,379,38,-2112
14415,4245AD,,,54.84785,36.86504,SVR7042 ,21025,379,38,-2112
14416,4245AD,,,54.84841,36.86579,SVR7042 ,21000,379,38,-2112
14421,4245AD,,,54.85050,36.86862,SVR7042 ,20950,379,38,-2112
14429,4245AD,,,54.85227,36.87103,SVR7042 ,20900,379,38,-2112
14432,4245AD,,,54.85283,36.87178,SVR7042 ,20875,379,38,-2112
14435,4245AD,,,54.85368,36.87294,SVR7042 ,20875,379,38,-2112
14439,4245AD,,,54.85405,36.87343,SVR7042 ,20850,379,38,-2112
14441,4245AD,,,54.85492,36.87461,SVR7042 ,20825,379,38,-2112
14443,4245AD,,,54.85579,36.87577,SVR7042 ,20800,379,38,-2112
14447,4245AD,,,54.85808,36.87892,SVR7042 ,20750,379,38,-2112
14455,4245AD,,,54.85986,36.88135,SVR7042 ,20700,379,38,-2112
14458,4245AD,,,54.85936,36.88070,SVR7042 ,20675,379,38,-2112
14459,4245AD,,,54.86163,36.88368,SVR7042 ,20675,379,38,-2112
14470,4245AD,,,54.86279,36.88527,SVR7042 ,20625,379,38,-1984
14479,4245AD,,,54.86398,36.88692,SVR7042 ,20600,379,38,-1984
14485,4245AD,,,54.86484,36.88809,SVR7042 ,20600,379,38,-1984
14500,4245AD,,,54.86749,36.89167,SVR7042 ,20525,378,38,-1920
14506,4245AD,,,54.86838,36.89290,SVR7042 ,20500,378,38,-1920
14512,4245AD,,,54.86897,36.89371,SVR7042 ,20500,378,38,-1920
14524,4245AD,,,54.87071,36.89613,SVR7042 ,20450,378,38,-1920
14530,51009A,,,55.11059,37.19679,BRU993  ,19300,366,263,2752
14534,4245AD,,,54.87187,36.89767,SVR7042 ,20425,378,38,-1920
14538,4245AD,,,54.87247,36.89850,SVR7042 ,20400,378,38,-1920
14545,51009A,,,55.11040,37.19388,BRU993  ,19350,366,263,2752
14550,4245AD,,,54.87424,36.90083,SVR7042 ,20375,378,38,-1920
14552,51009A,,,55.11017,37.19097,BRU993  ,19375,366,263,2752
14554,4245AD,,,54.87480,36.90158,SVR7042 ,20350,378,38,-1920
14559,4245AD,,,54.87541,36.90241,SVR7042 ,20350,378,38,-1920
14565,4245AD,,,54.87598,36.90324,SVR7042 ,20325,378,38,-1920
14566,51009A,,,55.10994,37.18772,BRU993  ,19425,366,263,2752
14581,4245AD,,,54.87653,36.90396,SVR7042 ,20325,378,38,-1920
14589,51009A,,,55.10971,37.18468,BRU993  ,19475,366,263,2752
14611,4245AD,,,54.87950,36.90800,SVR7042 ,20250,378,38,-1920
14615,4245AD,,,54.88005,36.90873,SVR7042 ,20225,377,38,-1920
14628,4245AD,,,54.88122,36.91040,SVR7042 ,20200,377,38,-1920
14638,51009A,,,55.10880,37.17192,BRU993  ,19675,371,263,2560
14652,4245AD,,,54.88472,36.91519,SVR7042 ,20125,377,38,-1920
14657,4245AD,,,54.88527,36.91592,SVR7042 ,20100,377,38,-1920
14670,4245AD,,,54.88616,36.91706,SVR7042 ,20100,377,38,-1920
14671,51009A,,,55.10835,37.16583,BRU993  ,19750,372,263,2496
14675,4245AD,,,54.88676,36.91789,SVR7042 ,20075,377,38,-1920
14678,51009A,,,55.10812,37.16259,BRU993  ,19800,373,263,2432
14682,4245AD,,,54.88824,36.91996,SVR7042 ,20050,377,38,-1920
14690,4245AD,,,54.88879,36.92069,SVR7042 ,20025,377,38,-1920
14694,51009A,,,55.10789,37.15959,BRU994  ,19825,373,263,2432
14702,4245AD,,,54.88998,36.92230,SVR7042 ,20000,377,38,-1920
14709,4245AD,,,54.89085,36.92351,SVR7042 ,19975,377,38,-1920
14719,4245AD,,,54.89140,36.92424,SVR7042 ,19975,376,38,-1920
14721,51009A,,,55.10747,37.15360,BRU994  ,19925,373,263,2432
14723,4245AD,,,54.89200,36.92505,SVR7042 ,19950,376,38,-1920
14739,51009A,,,55.10724,37.15068,BRU994  ,19975,373,263,2432
14740,4245AD,,,54.89342,36.92696,SVR7042 ,19925,376,38,-1920
14749,51009A,,,55.10701,37.14752,BRU994  ,20000,373,263,2432
14750,4245AD,,,54.89461,36.92860,SVR7042 ,19875,376,38,-1920
14755,4245AD,,,54.89520,36.92949,SVR7042 ,19875,376,38,-1920
14756,51009A,,,55.10677,37.14469,BRU994  ,20050,376,263,2688
14759,4245AD,,,54.89607,36.93063,SVR7042 ,19850,376,38,-1920
14767,4245AD,,,54.89663,36.93137,SVR7042 ,19825,376,38,-1920
14772,4245AD,,,54.89749,36.93256,SVR7042 ,19825,376,38,-1920
14776,4245AD,,,54.89786,36.93305,SVR7042 ,19800,376,38,-1920
14785,51009A,,,55.10637,37.13912,BRU994  ,20125,376,263,2688
14786,4245AD,,,54.89873,36.93420,SVR7042 ,19800,376,38,-1920
14796,4245AD,,,54.89924,36.93495,SVR7042 ,19775,376,38,-1920
14800,4245AD,,,54.89985,36.93579,SVR7042 ,19750,376,38,-1920
14809,4245AD,,,54.90045,36.93662,SVR7042 ,19750,376,38,-1920
14811,4245AD,,,54.90134,36.93781,SVR7042 ,19725,376,38,-1920
14816,51009A,,,55.10575,37.13054,BRU994  ,20275,377,263,2752
14819,4245AD,,,54.90245,36.93936,SVR7042 ,19700,376,38,-1920
14830,51009A,,,55.10551,37.12755,BRU994  ,20300,378,263,2688
14838,4245AD,,,54.90312,36.94024,SVR7042 ,19650,376,38,-1920
14847,51009A,,,55.10533,37.12455,BRU994  ,20350,379,263,2624
14848,4245AD,,,54.90534,36.94328,SVR7042 ,19625,376,38,-1920
14850,4245AD,,,54.90594,36.94411,SVR7042 ,19625,376,38,-1920
14854,4245AD,,,54.90656,36.94492,SVR7042 ,19600,376,38,-1920
14859,51009A,,,55.10486,37.11847,BRU994  ,20450,379,263,2624
14865,4245AD,,,54.90795,36.94686,SVR7042 ,19550,376,38,-1920
14873,4245AD,,,54.90944,36.94888,SVR7042 ,19525,376,38,-1920
14875,4245AD,,,54.91003,36.94969,SVR7042 ,19525,376,38,-1920
14884,51009A,,,55.10416,37.10899,BRU994  ,20575,380,263,2560
14894,4245AD,,,54.91379,36.95478,SVR7042 ,19425,376,38,-1920
14902,4245AD,,,54.91580,36.95752,SVR7042 ,19375,376,38,-1920
14906,51009A,,,55.10416,37.10899,BRU994  ,20725,382,263,2816
14910,4245AD,,,54.91640,36.95841,SVR7042 ,19350,376,38,-1920
14920,51009A,,,55.10330,37.09736,BRU994  ,20750,382,263,2816
14923,4245AD,,,54.91726,36.95959,SVR7042 ,19350,376,38,-1920
14929,4245AD,,,54.91786,36.96034,SVR7042 ,19325,376,38,-1920
14938,4245AD,,,54.91873,36.96156,SVR7042 ,19300,376,38,-1856
14941,4245AD,,,54.91954,36.96267,SVR7042 ,19300,376,38,-1856
14948,4245AD,,,54.92075,36.96431,SVR7042 ,19250,375,38,-1856
14951,51009A,,,55.10267,37.08835,BRU994  ,20900,383,263,2944
14954,4245AD,,,54.92134,36.96512,SVR7042 ,19250,375,38,-1856
14958,4245AD,,,54.92249,36.96673,SVR7042 ,19225,375,38,-1856
14975,51009A,,,55.10216,37.08194,BRU994  ,21000,384,263,2880
14977,4245AD,,,54.92424,36.96908,SVR7042 ,19175,375,38,-1856
14988,51009A,,,55.10193,37.07870,BRU994  ,21050,384,263,2880
14997,4245AD,,,54.92683,36.97263,SVR7042 ,19125,375,38,-1856
14998,51009A,,,55.10170,37.07545,BRU994  ,21100,384,263,2816
14999,4245AD,,,54.92743,36.97344,SVR7042 ,19100,375,38,-1856
15006,4245AD,,,54.92798,36.97416,SVR7042 ,19075,375,38,-1856
15011,51009A,,,55.10147,37.07223,BRU994  ,21150,385,263,2752
15012,4245AD,,,54.92857,36.97499,SVR7042 ,19075,375,38,-1856
15017,4245AD,,,54.92917,36.97582,SVR7042 ,19050,375,38,-1856
15019,4245AD,,,54.92969,36.97657,SVR7042 ,19050,375,38,-1856
15028,4245AD,,,54.93029,36.97740,SVR7042 ,19025,375,38,-1856
15035,4245AD,,,54.93118,36.97861,SVR7042 ,19025,375,38,-1856
15046,4245AD,,,54.93206,36.97973,SVR7042 ,19000,375,38,-1920
15048,51009A,,,55.10081,37.06321,BRU994  ,21275,386,263,2560
15050,4245AD,,,54.93262,36.98056,SVR7042 ,18975,375,38,-1856
15058,51009A,,,55.10060,37.06060,BRU994  ,21300,386,263,2560
15059,4245AD,,,54.93350,36.98173,SVR7042 ,18950,375,38,-1856
15062,4245AD,,,54.93439,36.98297,SVR7042 ,18925,375,38,-1856
15065,4245AD,,,54.93523,36.98414,SVR7042 ,18925,375,38,-1856
15068,4245AD,,,54.93578,36.98489,SVR7042 ,18900,375,38,-1920
15075,51009A,,,55.10016,37.05455,BRU994  ,21400,386,263,2560
15079,4245AD,,,54.93700,36.98652,SVR7042 ,18875,375,38,-1920
15082,51009A,,,55.09993,37.05147,BRU994  ,21425,388,263,2432
15084,4245AD,,,54.93750,36.98725,SVR7042 ,18850,375,38,-1856
15091,4245AD,,,54.93810,36.98806,SVR7042 ,18850,375,38,-1856
15099,4245AD,,,54.93900,36.98930,SVR7042 ,18825,375,38,-1920
15109,4245AD,,,54.93955,36.99005,SVR7042 ,18800,375,38,-1920
15119,4245AD,,,54.94098,36.99202,SVR7042 ,18775,375,38,-1920
15122,4245AD,,,54.94160,36.99280,SVR7042 ,18775,375,38,-1920
15124,51009A,,,55.09918,37.04157,BRU994  ,21575,388,263,2496
15128,4245AD,,,54.94216,36.99363,SVR7042 ,18750,375,38,-1920
15133,4245AD,,,54.94304,36.99484,SVR7042 ,18725,375,38,-1920
15150,51009A,,,55.09872,37.03533,BRU994  ,21650,389,263,2624
15152,4245AD,,,54.94444,36.99671,SVR7042 ,18700,375,38,-1920
15163,51009A,,,55.09850,37.03241,BRU994  ,21700,389,263,2624
15166,4245AD,,,54.94620,36.99913,SVR7042 ,18650,375,38,-1920
15174,51009A,,,55.09827,37.02893,BRU994  ,21750,389,263,2624
15183,4245AD,,,54.94853,37.00228,SVR7042 ,18600,375,38,-1920
15184,51009A,,,55.09802,37.02601,BRU994  ,21775,390,263,2624
15193,4245AD,,,54.94938,37.00345,SVR7042 ,18575,375,38,-1920
15201,4245AD,,,54.95055,37.00502,SVR7042 ,18550,375,38,-1920
15213,51009A,,,55.09755,37.01943,BRU994  ,21875,391,263,2624
15214,4245AD,,,54.95143,37.00620,SVR7042 ,18525,375,38,-1920
15222,4245AD,,,54.95229,37.00737,SVR7042 ,18500,375,38,-1920
15228,4245AD,,,54.95288,37.00825,SVR7042 ,18500,375,38,-1920
15233,4245AD,,,54.95375,37.00936,SVR7042 ,18475,375,38,-1920
15239,51009A,,,55.09708,37.01302,BRU994  ,21975,391,263,2624
15243,4245AD,,,54.95462,37.01060,SVR7042 ,18450,374,38,-1856
15244,4245AD,,,54.95512,37.01132,SVR7042 ,18450,374,38,-1856
15256,4245AD,,,54.95631,37.01294,SVR7042 ,18425,374,38,-1856
15267,4245AD,,,54.95692,37.01377,SVR7042 ,18400,374,38,-1856
15276,4245AD,,,54.95748,37.01452,SVR7042 ,18375,374,38,-1856
15282,51009A,,,55.09639,37.00397,BRU994  ,22100,393,263,2688
15283,4245AD,,,54.95833,37.01569,SVR7042 ,18375,374,38,-1856
15287,4245AD,,,54.95865,37.01617,SVR7042 ,18350,374,38,-1856
15293,4245AD,,,54.95953,37.01735,SVR7042 ,18350,374,38,-1856
15305,51009A,,,55.09570,36.99493,BRU994  ,22225,393,263,2752
15311,4245AD,,,54.96292,37.02201,SVR7042 ,18250,374,38,-1856
15319,4245AD,,,54.96325,37.02243,SVR7042 ,18250,374,38,-1856
15327,51009A,,,55.09525,36.98862,BRU994  ,22325,393,263,2752
15328,4245AD,,,54.96497,37.02484,SVR7042 ,18225,374,38,-1856
15338,51009A,,,55.09476,36.98214,BRU994  ,22400,395,263,2624
15345,51009A,,,55.09453,36.97898,BRU994  ,22450,395,263,2624
15360,51009A,,,55.09383,36.96940,BRU994  ,22575,396,263,2688
15365,51009A,,,55.09360,36.96608,BRU994  ,22625,396,263,2752
15368,51009A,,,55.09332,36.96277,BRU994  ,22675,396,263,2752
15371,51009A,,,55.09309,36.95995,BRU994  ,22725,396,263,2752
15375,51009A,,,55.09290,36.95726,BRU994  ,22775,396,263,2752
15381,51009A,,,55.09248,36.95160,BRU994  ,22850,397,263,2816
15384,4245AD,,,54.96497,37.02484,SVR7042 ,17825,374,38,-1856
15385,51009A,,,55.09227,36.94888,BRU994  ,22875,397,263,2816
15397,51009A,,,55.09178,36.94211,BRU994  ,23000,397,263,2816
15400,51009A,,,55.09154,36.93910,BRU994  ,23025,397,263,2816
15405,51009A,,,55.09104,36.93254,BRU994  ,23125,398,263,2816
15414,51009A,,,55.09007,36.91972,BRU994  ,23325,398,263,2752
15426,51009A,,,55.08941,36.91040,BRU994  ,23450,399,263,2752
15429,51009A,,,55.08911,36.90703,BRU994  ,23500,399,263,2752
15430,51009A,,,55.08893,36.90413,BRU994  ,23550,399,263,2752
15435,51009A,,,55.08871,36.90116,BRU994  ,23575,399,263,2752
15439,51009A,,,55.08842,36.89783,BRU994  ,23625,399,263,2752
15445,51009A,,,55.08820,36.89442,BRU994  ,23675,400,263,2688
15454,51009A,,,55.08750,36.88518,BRU994  ,23825,400,263,2688
15459,51009A,,,55.08723,36.88183,BRU994  ,23850,400,263,2688
15468,51009A,,,55.08701,36.87868,BRU994  ,23900,400,263,2688
15482,51009A,,,55.08623,36.86874,BRU994  ,24050,401,263,2688
15488,51009A,,,55.08601,36.86571,BRU994  ,24075,401,263,2688
15497,51009A,,,55.08577,36.86269,BRU994  ,24125,401,263,2624
15504,51009A,,,55.08554,36.85945,BRU994  ,24175,401,263,2624
15510,51009A,,,55.08527,36.85630,BRU994  ,24225,401,263,2624
15513,4245AD,,,54.96497,37.02484,SVR7042 ,16875,373,38,-1856
15519,51009A,,,55.08503,36.85322,BRU994  ,24250,402,263,2624
15525,4245AD,,,55.02347,37.10511,SVR7042 ,16825,373,38,-1856
15527,4245AD,,,55.02402,37.10584,SVR7042 ,16800,373,38,-1856
15541,4245AD,,,55.02521,37.10753,SVR7042 ,16775,373,38,-1856
15547,51009A,,,55.08426,36.84314,BRU994  ,24400,402,263,2624
15552,4245AD,,,55.02777,37.11109,SVR7042 ,16725,373,38,-1856
15556,4245AD,,,55.03275,37.11789,SVR7042 ,16575,373,38,-1856
15572,51009A,,,55.08426,36.84314,BRU994  ,24875,404,263,2560
15590,4245AD,,,55.04732,37.13791,SVR7042 ,16250,373,38,-1856
15601,4245AD,,,55.04932,37.14070,SVR7042 ,16200,373,38,-1856
15606,51009A,,,55.08426,36.84314,BRU994  ,25125,405,263,2432
15615,4245AD,,,55.05107,37.14308,SVR7042 ,16150,373,38,-1856
15628,51009A,,,55.07895,36.77358,BRU994  ,25300,406,263,2368
15639,51009A,,,55.07842,36.76691,BRU994  ,25375,406,263,2368
15643,51009A,,,55.07814,36.76333,BRU994  ,25425,406,263,2368
15649,51009A,,,55.07665,36.74352,BRU994  ,25675,408,263,2368
